url,section,title,date,source,text
http://www.hebcdi.gov.cn/2016-04/15/content_5958387.htm,纪律处分,邢台市委原书记王爱民严重违纪被开除党籍和公职,2016-04-15 14:19:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-04/22/content_5958708.htm,纪律处分,中央台湾工作办公室原副主任、国务院台湾事务办公室原副主任龚清概严重违纪被开除党籍,2016-04-22 08:27:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/22/content_5958643.htm,纪律处分,广东省惠州市委原常委、原副市长黄锦辉被开除党籍,2016-04-22 14:40:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/29/content_5958680.htm,纪律处分,"天津市市容和园林管理委员会原党组成员、副主任,袁东升因严重违纪受到开除党籍处分",2016-04-29 18:30:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-05/12/content_5958656.htm,纪律处分,广东省肇庆市政府原常务副市长刘惠祥被开除党籍,2016-05-12 09:10:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-05/13/content_5958035.htm,纪律处分,外交部原党委委员、部长助理张昆生严重违纪被开除党籍,2016-05-13 08:26:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-05/13/content_5958213.htm,纪律处分,外交部原党委委员、部长助理张昆生严重违纪被开除党籍,2016-05-13 14:44:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/22/content_5949912.htm,执纪审查,云南警官学院原党委书记杜敏接受组织调查,2016-03-22 21:20:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/24/content_5950274.htm,执纪审查,广东省委常委、珠海市委书记李嘉接受组织调查,2016-03-24 07:58:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/24/content_5950632.htm,执纪审查,广西金融投资集团原党委副书记、副总经理刘忠被调查,2016-03-24 15:45:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/25/content_5950628.htm,执纪审查,贵州茅台酒股份有限公司原副总经理谭定华被调查,2016-03-25 10:18:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/25/content_5950655.htm,执纪审查,湖北能源集团副总经理贾曙光等2人被调查,2016-03-25 10:19:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/06/content_5950736.htm,执纪审查,西藏矿业发展股份有限公司总经理饶琼接受组织调查,2016-04-06 08:22:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/08/content_5950633.htm,执纪审查,广州市国际工程咨询公司原总经理赖布克被调查,2016-04-08 08:10:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/08/content_5949848.htm,执纪审查,开滦(集团)有限责任公司副总经理吴爱民被调查,2016-04-08 10:07:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-04/14/content_5950480.htm,执纪审查,河南省发改委副主任、党组成员兼省能源规划建设局局长常建华接受组织调查,2016-04-14 08:15:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/15/content_5949950.htm,执纪审查,广西贵港市人民政府常务副市长黄志光等2人被调查,2016-04-15 08:28:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/15/content_5950898.htm,执纪审查,云南省投资控股集团有限公司党委书记保明虎被调查,2016-04-15 08:29:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/15/content_5950221.htm,执纪审查,贵州省黔南州政协主席高金林接受组织调查,2016-04-15 11:40:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/15/content_5949775.htm,执纪审查,贵州省政协社会与法制委员会原副主任杨继红被调查,2016-04-15 12:10:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/15/content_5950082.htm,执纪审查,安徽省亳州市人大常委会副主任程效先等2人被调查,2016-04-15 16:50:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-06/07/content_5958284.htm,纪律处分,济南市政协副秘书长、机关党组成员田庄被开除党籍,2016-06-07 15:44:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-06/07/content_5958559.htm,纪律处分,重庆金融资产交易所有限公司原总裁罗得志被“双开”,2016-06-07 16:47:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-06/13/content_5958431.htm,纪律处分,湖北农垦事业管理局原党组成员胡超等2人被“双开”,2016-06-13 08:58:00,中央纪委监察部网站,
